id_str,created_at,from_user,text,CLEAN,Hashtags,TARGET
519136671389221000,Mon Oct 06 14:46:42 +0000 2014,Comculturelle,"#RencNum Principaux résultats de l'appel à projets ""Services numériques culturels innovants"" du @MinistereCC http://t.co/Zr2Cd0Fpwj",#RencNum Principaux résultats de l appel à projets  Services numériques culturels innovants  du @MinistereCC http   t co Zr2Cd0Fpwj,#RencNum , @MinistereCC 
519136666406363000,Mon Oct 06 14:46:41 +0000 2014,christinema70,"#ThankYou1DForTheWWAT
#RencNum
#WeWillBeThereUntilTheirFinalHug
Ebola
Bianchi
#ForzaJules
#CourageJules
Cavani
Noël http://t.co/cTypeL0ZbB","#ThankYou1DForTheWWAT
#RencNum
#WeWillBeThereUntilTheirFinalHug
Ebola
Bianchi
#ForzaJules
#CourageJules
Cavani
Noël http   t co cTypeL0ZbB","#ThankYou1DForTheWWAT
#RencNum
#WeWillBeThereUntilTheirFinalHug #ForzaJules
#CourageJules ", 
519136654721024000,Mon Oct 06 14:46:38 +0000 2014,archimusette,On parle de @GuidiGO_app  dans les gagnants des projets numériques culturels innovants #RencNum,On parle de @GuidiGO_app  dans les gagnants des projets numériques culturels innovants #RencNum, #RencNum, @GuidiGO_app 
519136644373697000,Mon Oct 06 14:46:35 +0000 2014,abreaknet,"#RencNum
Venez en discuter ici en privé :
https://t.co/rjlT32qGSx
Chat Gratuit Sécurisé sans inscription","#RencNum
Venez en discuter ici en privé  
https   t co rjlT32qGSx
Chat Gratuit Sécurisé sans inscription",#RencNum , 
519136598966166000,Mon Oct 06 14:46:24 +0000 2014,LaurePressac,on interrompt la speakeuse...ca sent l'arrivée de ministre...#RencNum,on interrompt la speakeuse   ca sent l arrivée de ministre   #RencNum, #RencNum, 
519136582000210000,Mon Oct 06 14:46:20 +0000 2014,Monti2014,RT @MinistereCC: #RencNum En direct des Rencontres Numériques #mediation #pratiques #innovation #culture @MinistereCC @centrepompidou http:…,RT @MinistereCC  #RencNum En direct des Rencontres Numériques #mediation #pratiques #innovation #culture @MinistereCC @centrepompidou http …, #RencNum #mediation #pratiques #innovation #culture , @MinistereCC @MinistereCC @centrepompidou 
519136535195955000,Mon Oct 06 14:46:09 +0000 2014,Jessica_Pinot,#RencNum deuxième en TT! Encore un petit effort et on parlera plus de culture que des One Direction sur Twitter. #yeswecan #culturepride,#RencNum deuxième en TT  Encore un petit effort et on parlera plus de culture que des One Direction sur Twitter  #yeswecan #culturepride,#RencNum #yeswecan #culturepride, 
519136524433383000,Mon Oct 06 14:46:07 +0000 2014,Mr_Kochka,Le ministère a financé plein de projets intéressants mais ils ont refusé la table mash up. Petit fail là #RencNum,Le ministère a financé plein de projets intéressants mais ils ont refusé la table mash up  Petit fail là #RencNum, #RencNum, 
519136521228919000,Mon Oct 06 14:46:06 +0000 2014,sebdaniel,#RencNum Coupez le micro de S.Zillhardt la ministre est arrivée,#RencNum Coupez le micro de S Zillhardt la ministre est arrivée,#RencNum , 
519136512928391000,Mon Oct 06 14:46:04 +0000 2014,Lise_Marcel,@Museedauphinois et sa machine à contes retenue comme service numériques culturels innovants 2014. Annonce officielle pdt #RencNum Super !,@Museedauphinois et sa machine à contes retenue comme service numériques culturels innovants 2014  Annonce officielle pdt #RencNum Super  , #RencNum ,@Museedauphinois 
519136470444286000,Mon Oct 06 14:45:54 +0000 2014,Sofdeboisco,"RT @celinesalvetat: #RencNum L'appel à projet concerne l'innovation dans les usages. Innover, c'est mettre la charrue avant les boeufs + dr…",RT @celinesalvetat  #RencNum L appel à projet concerne l innovation dans les usages  Innover  c est mettre la charrue avant les boeufs   dr…, #RencNum , @celinesalvetat 
519136425208734000,Mon Oct 06 14:45:43 +0000 2014,centrepompidou,MT @MinistereCC: En direct des #Rencnum #mediation #pratiques #innovation #culture @MinistereCC @centrepompidou http://t.co/dIAw6vLDX6,MT @MinistereCC  En direct des #Rencnum #mediation #pratiques #innovation #culture @MinistereCC @centrepompidou http   t co dIAw6vLDX6, #Rencnum #mediation #pratiques #innovation #culture , @MinistereCC @MinistereCC @centrepompidou 
519136279691534000,Mon Oct 06 14:45:08 +0000 2014,nviscogliosi,#RencNum http://t.co/FiocZ8D9V3 les résultats de l'appel à projets,#RencNum http   t co FiocZ8D9V3 les résultats de l appel à projets,#RencNum , 
519136262209679000,Mon Oct 06 14:45:04 +0000 2014,chauvetdavid,@NicoGlayzon  Oui! Je compte sur toi pour un compte rendu global des #RencNum à toute l'équipe à ton retour. Avec @michaelbourgatt en invité,@NicoGlayzon  Oui  Je compte sur toi pour un compte rendu global des #RencNum à toute l équipe à ton retour  Avec @michaelbourgatt en invité, #RencNum ,@NicoGlayzon @michaelbourgatt 
519136196589785000,Mon Oct 06 14:44:49 +0000 2014,MinistereCC,#RencNum En direct des Rencontres Numériques #mediation #pratiques #innovation #culture @MinistereCC @centrepompidou http://t.co/TPWoTZ1al7,#RencNum En direct des Rencontres Numériques #mediation #pratiques #innovation #culture @MinistereCC @centrepompidou http   t co TPWoTZ1al7,#RencNum #mediation #pratiques #innovation #culture , @MinistereCC @centrepompidou 
519136169020654000,Mon Oct 06 14:44:42 +0000 2014,Chabadie,Chaque projet rassemble de 20 à 70 partenaires ! #RencNum,Chaque projet rassemble de 20 à 70 partenaires   #RencNum, #RencNum, 
519136126687523000,Mon Oct 06 14:44:32 +0000 2014,LaurePressac,Diversité et richesse des propositions et grand professionnalisme des projets présentés dans l'appel à projets numériques #RencNum,Diversité et richesse des propositions et grand professionnalisme des projets présentés dans l appel à projets numériques #RencNum, #RencNum, 
519135873313829000,Mon Oct 06 14:43:31 +0000 2014,Beulaaah,"SCRIPT FRANCE:
1.#ThankYou1DForTheWWAT
2.#RencNum
3.#WeWillBeThereUntilTheirFinalHug
4.Ebola
More trends:
http://t.co/sgJlez2XCR","SCRIPT FRANCE 
1 #ThankYou1DForTheWWAT
2 #RencNum
3 #WeWillBeThereUntilTheirFinalHug
4 Ebola
More trends 
http   t co sgJlez2XCR", #ThankYou1DForTheWWAT #RencNum #WeWillBeThereUntilTheirFinalHug , 
519135823477080000,Mon Oct 06 14:43:20 +0000 2014,isabellejouve,"#RencNum sur les projets innovant culturels ""le plus dur c'est trouver l'accord"" #sotrue",#RencNum sur les projets innovant culturels  le plus dur c est trouver l accord  #sotrue,#RencNum #sotrue, 
519135772134609000,Mon Oct 06 14:43:07 +0000 2014,Chabadie,"200 projets candidats, 60 retenus. Dossiers de qualité, partenariats public/privé... #RencNum",200 projets candidats  60 retenus  Dossiers de qualité  partenariats public privé    #RencNum, #RencNum, 
519135693264929000,Mon Oct 06 14:42:49 +0000 2014,RealTiensTiens,Il se passe des choses étranges aux #RencNum #mashup ... &lt;3 http://t.co/xIVIUcGlHv,Il se passe des choses étranges aux #RencNum #mashup     &lt 3 http   t co xIVIUcGlHv, #RencNum #mashup , 
519135678123504000,Mon Oct 06 14:42:45 +0000 2014,sebdaniel,"#RencNum S.Zillhardt ""200 projets candidats. 60 projets retenus.""",#RencNum S Zillhardt  200 projets candidats  60 projets retenus  ,#RencNum , 
519135673073541000,Mon Oct 06 14:42:44 +0000 2014,LaurePressac,"200 candidats, 60 projets retenus sur l'appel à projets innovants... #RencNum",200 candidats  60 projets retenus sur l appel à projets innovants    #RencNum, #RencNum, 
519135620443427000,Mon Oct 06 14:42:31 +0000 2014,archimusette,J'aimerais bien rencontrer l'équipe du Centre Saint-Exupéry de # Reims. Si vous êtes sur Twitter faites moi signe. Merci #RencNum,J aimerais bien rencontrer l équipe du Centre Saint Exupéry de # Reims  Si vous êtes sur Twitter faites moi signe  Merci #RencNum, # #RencNum, 
519135506597437000,Mon Oct 06 14:42:04 +0000 2014,LaurePressac,"Le défi à relever est humain : la recherche de l’accord, pour travailler ensemble dans un numérique durable #RencNum",Le défi à relever est humain   la recherche de l’accord  pour travailler ensemble dans un numérique durable #RencNum, #RencNum, 
519135406332588000,Mon Oct 06 14:41:40 +0000 2014,Stylegenre,"RT @LaurePressac: Le réseau, c'est quoi ? La mutualisation, la collaboration, le transfert ""faire plus ensemble"" #RencNum",RT @LaurePressac  Le réseau  c est quoi   La mutualisation  la collaboration  le transfert  faire plus ensemble  #RencNum, #RencNum, @LaurePressac 
519135350632251000,Mon Oct 06 14:41:27 +0000 2014,Chabadie,"Priorités du @MinistereCC &gt; jeunesse, tourisme et innovation en réseau #RencNum",Priorités du @MinistereCC &gt  jeunesse  tourisme et innovation en réseau #RencNum, #RencNum, @MinistereCC 
519135213780484000,Mon Oct 06 14:40:54 +0000 2014,LaurePressac,"Le réseau, c'est quoi ? La mutualisation, la collaboration, le transfert ""faire plus ensemble"" #RencNum",Le réseau  c est quoi   La mutualisation  la collaboration  le transfert  faire plus ensemble  #RencNum, #RencNum, 
519135152191328000,Mon Oct 06 14:40:40 +0000 2014,DrobahNotluge,"RT @OFabulis: Demain, #OFabulis sera aux #RencNum au @centrepompidou avec @karkeen27 de  l'@Univ_Savoie @edwigelel de l'@UVSQ et @kyrakyral…",RT @OFabulis  Demain  #OFabulis sera aux #RencNum au @centrepompidou avec @karkeen27 de  l @Univ_Savoie @edwigelel de l @UVSQ et @kyrakyral…, #OFabulis #RencNum , @OFabulis @centrepompidou @karkeen27 @Univ_Savoie @edwigelel @UVSQ @kyrakyral…
519135100932731000,Mon Oct 06 14:40:27 +0000 2014,75LolitaxX,"trois priorités : jeunesse, tourisme culturel, innnovation en réseau, poru le choix des lauréats #RencNum",trois priorités   jeunesse  tourisme culturel  innnovation en réseau  poru le choix des lauréats #RencNum, #RencNum, 
519134994753929000,Mon Oct 06 14:40:02 +0000 2014,Stylegenre,"RT @juliabanane: mesurer aap: à quoi ça sert, apprendre?  capter? communiquer? #rencnum",RT @juliabanane  mesurer aap  à quoi ça sert  apprendre   capter  communiquer  #rencnum, #rencnum, @juliabanane 
519134927221424000,Mon Oct 06 14:39:46 +0000 2014,LaurePressac,"trois priorités : jeunesse, tourisme culturel, innnovation en réseau, poru le choix des lauréats #RencNum",trois priorités   jeunesse  tourisme culturel  innnovation en réseau  poru le choix des lauréats #RencNum, #RencNum, 
519134839774405000,Mon Oct 06 14:39:25 +0000 2014,Stylegenre,"RT @comcomclaire: Critères de l'AAP: originalité, ouverture de l'app ou du service, qualité partenariat, rigueur scientifique, transférabil…",RT @comcomclaire  Critères de l AAP  originalité  ouverture de l app ou du service  qualité partenariat  rigueur scientifique  transférabil…, , @comcomclaire 
519134817125171000,Mon Oct 06 14:39:20 +0000 2014,LaurePressac,".rigueur scientifique, transférabilité de l’expé et méthodo d’évaluation des retours sur usages et impacts sur publics #TP #RencNum", rigueur scientifique  transférabilité de l’expé et méthodo d’évaluation des retours sur usages et impacts sur publics #TP #RencNum, #TP #RencNum, 
519134807465689000,Mon Oct 06 14:39:17 +0000 2014,juliabanane,"mesurer aap: à quoi ça sert, apprendre?  capter? communiquer? #rencnum",mesurer aap  à quoi ça sert  apprendre   capter  communiquer  #rencnum, #rencnum, 
519134806831935000,Mon Oct 06 14:39:17 +0000 2014,Museocom,"RT @MuCEM_Officiel: Aux Rencontres Culture Numérique, le cinéma #Alhambra de #Marseille nous présente la table Mash-up #RencNum http://t.co…",RT @MuCEM_Officiel  Aux Rencontres Culture Numérique  le cinéma #Alhambra de #Marseille nous présente la table Mash up #RencNum http   t co…, #Alhambra #Marseille #RencNum , @MuCEM_Officiel 
519134652326760000,Mon Oct 06 14:38:40 +0000 2014,LaurePressac,"6 critères pr choisir les lauréats de l'AAP du@MinistereCC : originalité du projet, ouverture du service, qualité du partenariat... #RencNum",6 critères pr choisir les lauréats de l AAP du@MinistereCC   originalité du projet  ouverture du service  qualité du partenariat    #RencNum, #RencNum, @MinistereCC 
519134622278767000,Mon Oct 06 14:38:33 +0000 2014,Jessica_Pinot,"RT @MuCEM_Officiel: Aux Rencontres Culture Numérique, le cinéma #Alhambra de #Marseille nous présente la table Mash-up #RencNum http://t.co…",RT @MuCEM_Officiel  Aux Rencontres Culture Numérique  le cinéma #Alhambra de #Marseille nous présente la table Mash up #RencNum http   t co…, #Alhambra #Marseille #RencNum , @MuCEM_Officiel 
519134584139944000,Mon Oct 06 14:38:24 +0000 2014,collectifmmm,@Horizome Liste des projets retenus des services numériques culturels innovants @MinistereCC http://t.co/Cbb13Qjt1N… #MuséeAlsacien #RencNum,@Horizome Liste des projets retenus des services numériques culturels innovants @MinistereCC http   t co Cbb13Qjt1N… #MuséeAlsacien #RencNum, #MuséeAlsacien #RencNum,@Horizome @MinistereCC 
519134343663739000,Mon Oct 06 14:37:27 +0000 2014,comcomclaire,"Critères de l'AAP: originalité, ouverture de l'app ou du service, qualité partenariat, rigueur scientifique, transférabilité, éval #RencNum",Critères de l AAP  originalité  ouverture de l app ou du service  qualité partenariat  rigueur scientifique  transférabilité  éval #RencNum, #RencNum, 
519134232887980000,Mon Oct 06 14:37:00 +0000 2014,CyrillePlanson,RT @NicoGlayzon: Résidence numerique de Luc Tartar dans 8 classes avec @TheoArgence. Ambitieux projet EAC basé sur l'échange continu avec l…,RT @NicoGlayzon  Résidence numerique de Luc Tartar dans 8 classes avec @TheoArgence  Ambitieux projet EAC basé sur l échange continu avec l…, , @NicoGlayzon @TheoArgence 
519134178831786000,Mon Oct 06 14:36:47 +0000 2014,LaurePressac,"entreprises, labos, structures culturelles, collectivités, associations, fondations peuvent candidater #RencNum",entreprises  labos  structures culturelles  collectivités  associations  fondations peuvent candidater #RencNum, #RencNum, 
519134022409409000,Mon Oct 06 14:36:10 +0000 2014,isabellejouve,#RencNum projets innovants retenus par le ministere #culture.  #onestdedans #ontrepigne  Waouza @reciproque,#RencNum projets innovants retenus par le ministere #culture   #onestdedans #ontrepigne  Waouza @reciproque,#RencNum #culture #onestdedans #ontrepigne , @reciproque
519133892591518000,Mon Oct 06 14:35:39 +0000 2014,Chabadie,Triade contenus / technologies / publics &gt; orienté usages #RencNum,Triade contenus   technologies   publics &gt  orienté usages #RencNum, #RencNum, 
519133888694985000,Mon Oct 06 14:35:38 +0000 2014,comcomclaire,"L'innovation selon l'appel à projets, est dans les usages, moins que sur les technologies #RencNum",L innovation selon l appel à projets  est dans les usages  moins que sur les technologies #RencNum, #RencNum, 
519133865026519000,Mon Oct 06 14:35:33 +0000 2014,ausnum,"#RencNum créer des services innovants (3D, réalité augmentée, NFC, QR code ...)",#RencNum créer des services innovants  3D  réalité augmentée  NFC  QR code     ,#RencNum , 
519133858353414000,Mon Oct 06 14:35:31 +0000 2014,LaurePressac,"L'appel à projets du @MinistereCC repose sur une triade : collections, technologie et publics #RencNum",L appel à projets du @MinistereCC repose sur une triade   collections  technologie et publics #RencNum, #RencNum, @MinistereCC 
519133844084367000,Mon Oct 06 14:35:28 +0000 2014,Loic_Laborde,"RT @celinesalvetat: #RencNum L'appel à projet concerne l'innovation dans les usages. Innover, c'est mettre la charrue avant les boeufs + dr…",RT @celinesalvetat  #RencNum L appel à projet concerne l innovation dans les usages  Innover  c est mettre la charrue avant les boeufs   dr…, #RencNum , @celinesalvetat 
519133842964501000,Mon Oct 06 14:35:27 +0000 2014,sebdaniel,#RencNum J'aime bcp l'URL des lauréats de l'appel à projets numériques culturels innovants ^^ http://t.co/q9vk12vhL9 (via @seeksanusername),#RencNum J aime bcp l URL des lauréats de l appel à projets numériques culturels innovants ^^ http   t co q9vk12vhL9  via @seeksanusername ,#RencNum , @seeksanusername 
519133842712846000,Mon Oct 06 14:35:27 +0000 2014,Stylegenre,Triade collections / contenus + technologies + publics #RencNum,Triade collections   contenus   technologies   publics #RencNum, #RencNum, 
519133784521056000,Mon Oct 06 14:35:13 +0000 2014,macgraveur,RT @seeksanusername: Le cinéma l'alhambra de #marseille présente un outil de montage / mash-up http://t.co/z3xR3ESZD3 #RencNum,RT @seeksanusername  Le cinéma l alhambra de #marseille présente un outil de montage   mash up http   t co z3xR3ESZD3 #RencNum, #marseille #RencNum, @seeksanusername 
519133748345196000,Mon Oct 06 14:35:05 +0000 2014,celinesalvetat,"RT @isabellejouve: Ce qu'on peut faire avec des enfants motivés, incroyable #rencnum #mashuptable #mediationvertueuse http://t.co/iIA90bFtti",RT @isabellejouve  Ce qu on peut faire avec des enfants motivés  incroyable #rencnum #mashuptable #mediationvertueuse http   t co iIA90bFtti, #rencnum #mashuptable #mediationvertueuse , @isabellejouve 
519133700844716000,Mon Oct 06 14:34:53 +0000 2014,comcomclaire,"Parce que chaque mot compte pr S. Zillhardt l'appel à projets @MinistereCC concerne les ""services numériques culturels innovants"" #RencNum",Parce que chaque mot compte pr S  Zillhardt l appel à projets @MinistereCC concerne les  services numériques culturels innovants  #RencNum, #RencNum, @MinistereCC 
519133700060357000,Mon Oct 06 14:34:53 +0000 2014,LaurePressac,on se laisse le droit à l'erreur et aux essais est ce que le @MinistereCC cherche à soutenir dans cet AAP #RencNum,on se laisse le droit à l erreur et aux essais est ce que le @MinistereCC cherche à soutenir dans cet AAP #RencNum, #RencNum, @MinistereCC 
519133678119965000,Mon Oct 06 14:34:48 +0000 2014,celinesalvetat,"#RencNum L'appel à projet concerne l'innovation dans les usages. Innover, c'est mettre la charrue avant les boeufs + droit à l'erreur",#RencNum L appel à projet concerne l innovation dans les usages  Innover  c est mettre la charrue avant les boeufs   droit à l erreur,#RencNum , 
519133618007183000,Mon Oct 06 14:34:34 +0000 2014,Stylegenre,"Inciter à l'innovation par l'expérimentation, pour de nouveaux usages #RencNum",Inciter à l innovation par l expérimentation  pour de nouveaux usages #RencNum, #RencNum, 
519133571014210000,Mon Oct 06 14:34:23 +0000 2014,LaurePressac,"Depuis 2010, le MCC a mis en place un dispositif d'appui aux services culturels numériques innovants, orienté usages #RencNum",Depuis 2010  le MCC a mis en place un dispositif d appui aux services culturels numériques innovants  orienté usages #RencNum, #RencNum, 
519133405406327000,Mon Oct 06 14:33:43 +0000 2014,OFabulis,"Demain, #OFabulis sera aux #RencNum au @centrepompidou avec @karkeen27 de  l'@Univ_Savoie @edwigelel de l'@UVSQ et @kyrakyralin @leCMN :)",Demain  #OFabulis sera aux #RencNum au @centrepompidou avec @karkeen27 de  l @Univ_Savoie @edwigelel de l @UVSQ et @kyrakyralin @leCMN   , #OFabulis #RencNum , @centrepompidou @karkeen27 @Univ_Savoie @edwigelel @UVSQ @kyrakyralin @leCMN 
519133396715704000,Mon Oct 06 14:33:41 +0000 2014,Chabadie,Depuis 2010 le @MinistereCC soutient l'innovation numérique #RencNum,Depuis 2010 le @MinistereCC soutient l innovation numérique #RencNum, #RencNum, @MinistereCC 
519133378227237000,Mon Oct 06 14:33:37 +0000 2014,isabellejouve,"Ce qu'on peut faire avec des enfants motivés, incroyable #rencnum #mashuptable #mediationvertueuse http://t.co/iIA90bFtti",Ce qu on peut faire avec des enfants motivés  incroyable #rencnum #mashuptable #mediationvertueuse http   t co iIA90bFtti, #rencnum #mashuptable #mediationvertueuse , 
519133309998473000,Mon Oct 06 14:33:20 +0000 2014,comcomclaire,"RT @LaurePressac: Tambours et trompettes, on parle des lauréats de l'appel à projets services culturels innovants du @MinistereCC #RencNum",RT @LaurePressac  Tambours et trompettes  on parle des lauréats de l appel à projets services culturels innovants du @MinistereCC #RencNum, #RencNum, @LaurePressac @MinistereCC 
519133265643708000,Mon Oct 06 14:33:10 +0000 2014,ausnum,"#RencNum retour sur Appel à projet 2014 : ""services numériques culturels innovants"" par MCC",#RencNum retour sur Appel à projet 2014    services numériques culturels innovants  par MCC,#RencNum , 
519133241664881000,Mon Oct 06 14:33:04 +0000 2014,Mr_Kochka,RT @Stylegenre: La liste des projets http://t.co/1gExvI4t6b #RencNum #MACVAL,RT @Stylegenre  La liste des projets http   t co 1gExvI4t6b #RencNum #MACVAL, #RencNum #MACVAL, @Stylegenre 
519133081027244000,Mon Oct 06 14:32:26 +0000 2014,lmadelon,La liste des projets retenus des services numériques culturels innovants du @MinistereCC http://t.co/fsSFywgsnl #RencNum,La liste des projets retenus des services numériques culturels innovants du @MinistereCC http   t co fsSFywgsnl #RencNum, #RencNum, @MinistereCC 
519133051079885000,Mon Oct 06 14:32:19 +0000 2014,Stylegenre,La liste des projets http://t.co/1gExvI4t6b #RencNum #MACVAL,La liste des projets http   t co 1gExvI4t6b #RencNum #MACVAL, #RencNum #MACVAL, 
519133018230112000,Mon Oct 06 14:32:11 +0000 2014,Calimaq,RT @seeksanusername: Le cinéma l'alhambra de #marseille présente un outil de montage / mash-up http://t.co/z3xR3ESZD3 #RencNum,RT @seeksanusername  Le cinéma l alhambra de #marseille présente un outil de montage   mash up http   t co z3xR3ESZD3 #RencNum, #marseille #RencNum, @seeksanusername 
519132970662527000,Mon Oct 06 14:31:59 +0000 2014,fabbib75,"RT @LaurePressac: Tambours et trompettes, on parle des lauréats de l'appel à projets services culturels innovants du @MinistereCC #RencNum",RT @LaurePressac  Tambours et trompettes  on parle des lauréats de l appel à projets services culturels innovants du @MinistereCC #RencNum, #RencNum, @LaurePressac @MinistereCC 
519132958582919000,Mon Oct 06 14:31:57 +0000 2014,Chabadie,Les lauréats sont... #suspens #RencNum,Les lauréats sont    #suspens #RencNum, #suspens #RencNum, 
519132915926835000,Mon Oct 06 14:31:46 +0000 2014,celinesalvetat,"#RencNum Maintenant c'est le tour de Sonia Zillhardt qui présente les résultats de l'appel à projet ""Service culturel numérique innovant""",#RencNum Maintenant c est le tour de Sonia Zillhardt qui présente les résultats de l appel à projet  Service culturel numérique innovant ,#RencNum , 
519132871395901000,Mon Oct 06 14:31:36 +0000 2014,Mr_Kochka,Voilà le ministère pour un bilan de l'appel à projet sur les services numériques culturels innovants 2014 #RencNum,Voilà le ministère pour un bilan de l appel à projet sur les services numériques culturels innovants 2014 #RencNum, #RencNum, 
519132788520649000,Mon Oct 06 14:31:16 +0000 2014,LaunayCharlotte,RT @GDupuy_Rds: [#RencNum] La http://t.co/h8HeprSprN : un projet @erasme intéressant pour animer des communautés cc @Fuzzyraptor @bevellin …,RT @GDupuy_Rds   #RencNum  La http   t co h8HeprSprN   un projet @erasme intéressant pour animer des communautés cc @Fuzzyraptor @bevellin …, #RencNum , @GDupuy_Rds @erasme @Fuzzyraptor @bevellin 
519132766001463000,Mon Oct 06 14:31:11 +0000 2014,Chabadie,"Sonia Zillhardt présente les résultats de l'appel à projets ""Services culturels innovants"" #RencNum",Sonia Zillhardt présente les résultats de l appel à projets  Services culturels innovants  #RencNum, #RencNum, 
519132739073999000,Mon Oct 06 14:31:04 +0000 2014,Loic_Laborde,RT @ValerieMarval: #RencNum tout le secret de la table Mashup vient de la caméra infrarouge ! http://t.co/r5WsSzZpgQ,RT @ValerieMarval  #RencNum tout le secret de la table Mashup vient de la caméra infrarouge   http   t co r5WsSzZpgQ, #RencNum , @ValerieMarval 
519132706354250000,Mon Oct 06 14:30:56 +0000 2014,sebdaniel,"#RencNum Sonia Zillhardt présente maintenant les résultats de l'appel à projets ""services numériques culturels innovants"" (3e édition)",#RencNum Sonia Zillhardt présente maintenant les résultats de l appel à projets  services numériques culturels innovants   3e édition ,#RencNum , 
519132683264594000,Mon Oct 06 14:30:51 +0000 2014,edwigelel,"RT @leCMN: Aujourd’hui et demain, @leCMN est aux #RencNum au @centrepompidou. À ne pas manquer demain matin : retour sur le projet @OFabuli…",RT @leCMN  Aujourd’hui et demain  @leCMN est aux #RencNum au @centrepompidou  À ne pas manquer demain matin   retour sur le projet @OFabuli…, #RencNum , @leCMN @leCMN @centrepompidou @OFabuli…
519132659092849000,Mon Oct 06 14:30:45 +0000 2014,Stylegenre,C'est l'heure des projets services culturels innovants 2014 ! #RencNum,C est l heure des projets services culturels innovants 2014   #RencNum, #RencNum, 
519132625999782000,Mon Oct 06 14:30:37 +0000 2014,LaurePressac,"Tambours et trompettes, on parle des lauréats de l'appel à projets services culturels innovants du @MinistereCC #RencNum",Tambours et trompettes  on parle des lauréats de l appel à projets services culturels innovants du @MinistereCC #RencNum, #RencNum, @MinistereCC 
519132603325354000,Mon Oct 06 14:30:32 +0000 2014,archimusette,Aux #RencNum les gens sont accessibles et libres de droits Voilà !,Aux #RencNum les gens sont accessibles et libres de droits Voilà  , #RencNum , 
519132366313632000,Mon Oct 06 14:29:35 +0000 2014,ValerieMarval,#RencNum tout le secret de la table Mashup vient de la caméra infrarouge ! http://t.co/r5WsSzZpgQ,#RencNum tout le secret de la table Mashup vient de la caméra infrarouge   http   t co r5WsSzZpgQ,#RencNum , 
519132365164401000,Mon Oct 06 14:29:35 +0000 2014,fabbib75,"“@sebdaniel: #RencNum R.Beugnon ""2 logiciels : 1) reacTIVvision qui lit avec une caméra les codes imprimés sur les cartes”bluffant!",“@sebdaniel  #RencNum R Beugnon  2 logiciels   1  reacTIVvision qui lit avec une caméra les codes imprimés sur les cartes”bluffant , #RencNum , @sebdaniel 
519132325654045000,Mon Oct 06 14:29:26 +0000 2014,bevellin,En ligne aussi ! RT: @archimusette: Aux #RencNum on réclame le tuto de la table #MashUp voilà Merci,En ligne aussi   RT  @archimusette  Aux #RencNum on réclame le tuto de la table #MashUp voilà Merci, #RencNum #MashUp , @archimusette 
519132274764546000,Mon Oct 06 14:29:13 +0000 2014,archimusette,Aux #RencNum on réclame le tuto de la table #MashUp voilà Merci,Aux #RencNum on réclame le tuto de la table #MashUp voilà Merci, #RencNum #MashUp , 
519132247610634000,Mon Oct 06 14:29:07 +0000 2014,Chabadie,Utilisation de corpus d'images libres de droits pour la table Mash-Up #RencNum,Utilisation de corpus d images libres de droits pour la table Mash Up #RencNum, #RencNum, 
519132237401698000,Mon Oct 06 14:29:05 +0000 2014,seeksanusername,"Pour ces #mashups, le créateur utilise différents corpus avec des images en libre de droit sur http://t.co/lI43uqOKZp #RencNum #OpenGlam",Pour ces #mashups  le créateur utilise différents corpus avec des images en libre de droit sur http   t co lI43uqOKZp #RencNum #OpenGlam, #mashups #RencNum #OpenGlam, 
519132064965472000,Mon Oct 06 14:28:23 +0000 2014,MgAnSeM,"RT @anachasse: machina theatralis : enjeu de transmettre le savoir dans le milieu professionnel + développer une ressource pour tous, pédag…",RT @anachasse  machina theatralis   enjeu de transmettre le savoir dans le milieu professionnel   développer une ressource pour tous  pédag…, , @anachasse 
519132012305986000,Mon Oct 06 14:28:11 +0000 2014,MgAnSeM,RT @_omr: #rencnum le grand mix &gt; à vous de jouez avec les dessins des enfants http://t.co/jL4YXtPesR #Architecture /cc @LittleGoguette,RT @_omr  #rencnum le grand mix &gt  à vous de jouez avec les dessins des enfants http   t co jL4YXtPesR #Architecture  cc @LittleGoguette, #rencnum #Architecture , @_omr @LittleGoguette
519131946048569000,Mon Oct 06 14:27:55 +0000 2014,sebdaniel,"#RencNum R.Beugnon ""Le 2e logiciel c'est Mash up que j'ai développé et qui fait correspondre les codes aux actions""",#RencNum R Beugnon  Le 2e logiciel c est Mash up que j ai développé et qui fait correspondre les codes aux actions ,#RencNum , 
519131746734862000,Mon Oct 06 14:27:08 +0000 2014,Chabadie,Les cartes peuvent être imprimées sur autocollants et placées sur n'importe quel support #RencNum,Les cartes peuvent être imprimées sur autocollants et placées sur n importe quel support #RencNum, #RencNum, 
519131744784904000,Mon Oct 06 14:27:07 +0000 2014,sebdaniel,"#RencNum R.Beugnon ""mash up fonctionne avec 2 logiciels : 1) reacTIVvision qui lit avec une caméra les codes imprimés sur les cartes",#RencNum R Beugnon  mash up fonctionne avec 2 logiciels   1  reacTIVvision qui lit avec une caméra les codes imprimés sur les cartes,#RencNum , 
519131730058695000,Mon Oct 06 14:27:04 +0000 2014,Mr_Kochka,"RT @Chabadie: Question de la techno de la table Mash-Up, @Loic_Laborde parie sur Processing... #RencNum",RT @Chabadie  Question de la techno de la table Mash Up  @Loic_Laborde parie sur Processing    #RencNum, #RencNum, @Chabadie @Loic_Laborde 
