id_str,from_user,time,text,Target,hashtags
519533622617845760,DarioMolaro,07/10/2014 18:04:02,"https://t.co/XKjHZnQ07a
#EbolaEnFranceLe24Octobre
#RencNum
#showeb2rentree2014
#motscroisés
#LeMag", ," #EbolaEnFranceLe24Octobre
#RencNum
#showeb2rentree2014
#motscroisés
#LeMag"
519492491671011328,Lea__Mora,07/10/2014 15:20:36,RT @comcomclaire: Avec le drone du @MuseonArlaten on tire sur les idées reçues :D #RencNum #Muzeonum, @comcomclaire @MuseonArlaten , #RencNum #Muzeonum
519492486293905408,ljaubertie,07/10/2014 15:20:35,@celinesalvetat #serialcrasheuse de drones pour @MuseonArlaten #RencNum #muzeonum,@celinesalvetat @MuseonArlaten , #serialcrasheuse #RencNum #muzeonum
519492474130423808,heloiselecomte,07/10/2014 15:20:32,"#rencnum #tmnlab finalement intéressent surtout les gens qui ont déjà cette pratique de recherche d'infos, étudiants ou professionnels", ,#rencnum #tmnlab 
519492465683075072,JulieArtGeek,07/10/2014 15:20:30,"RT @MuzeoNum: Vol sans efraction : tirer sur les idées recues sur le musée, cela permettait de déclencher des contenus #muzeonum #RencNum", @MuzeoNum , #muzeonum #RencNum
519492463736537089,celestins,07/10/2014 15:20:29,RT @heloiselecomte: #rencnum #tmnlab par contre le public qui avait adoré le spectacle a apprécié avoir qq images vidéos à partager aux ami…, @heloiselecomte , #rencnum #tmnlab 
519492461694291969,Lise_Marcel,07/10/2014 15:20:29,RT @AMCSTI: #RencNum #muzeonum Le projet Vol sans effraction : http://t.co/MozeuaVAxv #médiation #drone cc @MinistereCC, @AMCSTI @MinistereCC, #RencNum #muzeonum #médiation #drone 
519492461270687745,zoumrouda,07/10/2014 15:20:29,"RT @TrendieFR: ""Trending France:04:18 PM CEST""
1. #EbolaEnFranceLe24Octobre
2. #RencNum
3. #showeb2rentree2014
4. #PendantLesVacancesJeVais", @TrendieFR , #EbolaEnFranceLe24Octobre #RencNum #showeb2rentree2014 #PendantLesVacancesJeVais
519492458825416704,lmadelon,07/10/2014 15:20:28,"RT @NicoGlayzon: Captation comme outil de médiation avec annotation, editorialisation, analyse des publics, ateliers...
#RencNum #eval cc @…", @NicoGlayzon @…, #RencNum #eval 
519492458502443008,clemenceisaure,07/10/2014 15:20:28,RT @ValerieMarval: #RencNum dispositif classe numérique théâtrale proposé par @erasme : faire des ados des acteurs du process de créa http:…, @ValerieMarval @erasme , #RencNum 
519492423438049280,celestins,07/10/2014 15:20:20,RT @anachasse: #RencNum spectacleenlignes.fr : on ne remplace pas la représentation mais on capte pour accompagner le spectacle #médiation …, @anachasse , #RencNum #médiation 
519492418379743233,Carine2211,07/10/2014 15:20:18,RT @MuzeoNum: Utiliser un drône pour visiter les murs du musée fermé @MuseonArlaten #RencNum #muzeonum http://t.co/Q5mxnXJq90, @MuzeoNum @MuseonArlaten , #RencNum #muzeonum 
519492405691949056,nolwennbb,07/10/2014 15:20:15,"Très beau projet ! Exposition participative au @MusJeanneAlbret : choisir une oeuvre et dire pq. #RencNum #muzeonum http://t.co/QfXjoZ9t0o""", @MusJeanneAlbret , #RencNum #muzeonum 
519492398590603265,Lea__Mora,07/10/2014 15:20:14,RT @Loic_Laborde: #Muzeonum #RencNum utilisation d'un drone pour visiter la cour du musée qui n'est pas accessible au public #Geek  #MoiAus…, @Loic_Laborde , #Muzeonum #RencNum #Geek #MoiAus…
519492371533537280,celestins,07/10/2014 15:20:07,"RT @heloiselecomte: #rencnum #tmnlab constat: le grand public n'avait pas vraiment d'attente d'avoir plus de contenus, le théâtre = unité d…", @heloiselecomte , #rencnum #tmnlab 
519492371101532161,MuzeoNum,07/10/2014 15:20:07,"Vol sans efraction : tirer sur les idées recues sur le musée, cela permettait de déclencher des contenus #muzeonum #RencNum", , #muzeonum #RencNum
519492371093143552,Lea__Mora,07/10/2014 15:20:07,"RT @comcomclaire: Le projet fou fou fou de ""vol sans effraction"" : survoler le @MuseonArlaten  fermé en drone  (15 sont morts au combat) #R…", @comcomclaire @MuseonArlaten , #R…
519492367263735809,_omr,07/10/2014 15:20:06,RT @MuzeoNum: #RencNum #MuzeoNum n'hésitez pas à poser vos questions ..., @MuzeoNum , #RencNum #MuzeoNum 
519492364805898240,CultureTime_,07/10/2014 15:20:06,RT @aranthele: #RencNum @celestins se pose la question des #usages. Belle recherche http://t.co/vs8WybuCPn, @aranthele @celestins , #RencNum #usages 
519492343398137856,archimusette,07/10/2014 15:20:01,nota bene : fermer les musées pour avoir de bonnes idées #idée #RencNum, , #idée #RencNum
519492337526140929,comcomclaire,07/10/2014 15:19:59,Avec le drone du @MuseonArlaten on tire sur les idées reçues :D #RencNum #Muzeonum, @MuseonArlaten , #RencNum #Muzeonum
519492323257102336,AMCSTI,07/10/2014 15:19:56,#RencNum #muzeonum Le projet Vol sans effraction : http://t.co/MozeuaVAxv #médiation #drone cc @MinistereCC, @MinistereCC,#RencNum #muzeonum #médiation #drone 
519492323009638400,JulieArtGeek,07/10/2014 15:19:56,RT @Loic_Laborde: #Muzeonum #RencNum utilisation d'un drone pour visiter la cour du musée qui n'est pas accessible au public #Geek  #MoiAus…, @Loic_Laborde , #Muzeonum #RencNum #Geek #MoiAus…
519492319926837248,TrendieFR,07/10/2014 15:19:55,"""Trending France:04:18 PM CEST""
1. #EbolaEnFranceLe24Octobre
2. #RencNum
3. #showeb2rentree2014
4. #PendantLesVacancesJeVais", , #EbolaEnFranceLe24Octobre #RencNum #showeb2rentree2014 #PendantLesVacancesJeVais
519492304978341889,CDeurweilher,07/10/2014 15:19:51,"RT @MinistereCC: #RencNum Jeux &amp; Patrimoine : #OFabulis, immersion fictionnelle permettant d'apprendre l'histoire des lieux @leCMN http://t…", @MinistereCC @leCMN , #RencNum #OFabulis 
519492298288431104,TMNlab,07/10/2014 15:19:50,@celestins l'etude des publics montre que le theatre reste populaire + extraits videos parfait pour le partage #TMNlab #RencNum,@celestins , #TMNlab #RencNum
519492296535183360,dasmtweets,07/10/2014 15:19:49,"RT @V_Septembre: Un drone chez Frédéric Mistral ?
Faire vivre le @MuseonArlaten malgré sa fermeture. #RencNum #Muzeonum http://t.co/FbBtVEw…", @V_Septembre @MuseonArlaten , #RencNum #Muzeonum 
519492293175554048,Stylegenre,07/10/2014 15:19:49,"RT @V_Septembre: Un drone chez Frédéric Mistral ?
Faire vivre le @MuseonArlaten malgré sa fermeture. #RencNum #Muzeonum http://t.co/FbBtVEw…", @V_Septembre @MuseonArlaten , #RencNum #Muzeonum 
519492292240211969,Lea__Mora,07/10/2014 15:19:48,RT @Mr_Kochka: Les selfies de statue du @Museesdangers http://t.co/IaEG1ftozL :-) #RencNum #muzeonum, @Mr_Kochka @Museesdangers , #RencNum #muzeonum
519492285088940033,_omr,07/10/2014 15:19:47,RT @MuzeoNum: Le @MuseonArlaten par @celinesalvetat : non le musée n'est pas définitivement fermé comme Google l'indique #RencNum http://t.…, @MuzeoNum @MuseonArlaten @celinesalvetat , #RencNum 
519492284216508416,chrystelou,07/10/2014 15:19:46,RT @heloiselecomte: #rencnum #tmnlab par contre le public qui avait adoré le spectacle a apprécié avoir qq images vidéos à partager aux ami…, @heloiselecomte , #rencnum #tmnlab 
519492276859727872,gvillambrosa,07/10/2014 15:19:45,RT @Mr_Kochka: Comme le musée est fermé : proposition d'une visite via un drone !!! C'est plus du hors les murs mais du dans les airs ! #Re…, @Mr_Kochka , #Re…
519492268987002880,anachasse,07/10/2014 15:19:43,"#RencNum 70 vidéos / 242 h de répétitions / 2,47 To / 3600 annotations... pour Chatte sur un toit brûlant, aux @celestins #TMNlab", @celestins ,#RencNum #TMNlab
519492264218095617,celestins,07/10/2014 15:19:42,RT @aranthele: #RencNum @celestins se pose la question des #usages. Belle recherche http://t.co/vs8WybuCPn, @aranthele @celestins , #RencNum #usages 
519492263979003904,Carine2211,07/10/2014 15:19:42,RT @MuzeoNum: Un site internet crée en 2013 en responsive et un Tumblr pour montrer les actions et coulisses #RencNum #muzeonum http://t.co…, @MuzeoNum , #RencNum #muzeonum 
519492254676025344,louvrepourtous,07/10/2014 15:19:39,RT @MuzeoNum: Utiliser un drône pour visiter les murs du musée fermé @MuseonArlaten #RencNum #muzeonum http://t.co/Q5mxnXJq90, @MuzeoNum @MuseonArlaten , #RencNum #muzeonum 
519492250792103936,Loic_Laborde,07/10/2014 15:19:38,#Muzeonum #RencNum utilisation d'un drone pour visiter la cour du musée qui n'est pas accessible au public #Geek  #MoiAussiJeVeuxJouer, ,#Muzeonum #RencNum #Geek #MoiAussiJeVeuxJouer
519492247260499968,NicoGlayzon,07/10/2014 15:19:38,"RT @heloiselecomte: #rencnum #tmnlab constat: le grand public n'avait pas vraiment d'attente d'avoir plus de contenus, le théâtre = unité d…", @heloiselecomte , #rencnum #tmnlab 
519492237500358656,Elise_Gabrielle,07/10/2014 15:19:35,Vol sans effraction au Museon d'Arles poke @RemiSabouraud  #RencNum, @RemiSabouraud , #RencNum
519492228235157504,comcomclaire,07/10/2014 15:19:33,"Le projet fou fou fou de ""vol sans effraction"" : survoler le @MuseonArlaten  fermé en drone  (15 sont morts au combat) #RencNum #Muzeonum", @MuseonArlaten , #RencNum #Muzeonum
519492216491114496,JuMnr,07/10/2014 15:19:30,RT @anachasse: #RencNum spectacleenlignes.fr : on ne remplace pas la représentation mais on capte pour accompagner le spectacle #médiation …, @anachasse , #RencNum #médiation 
519492210744909824,JulieArtGeek,07/10/2014 15:19:29,"RT @V_Septembre: Un drone chez Frédéric Mistral ?
Faire vivre le @MuseonArlaten malgré sa fermeture. #RencNum #Muzeonum http://t.co/FbBtVEw…", @V_Septembre @MuseonArlaten , #RencNum #Muzeonum 
519492204424089600,Comculturelle,07/10/2014 15:19:27,#RencNum #muzeonum Plusieurs expériences ont été mises en place pdt la fermeture du @MuseonArlaten dont certaines partic. originale 1/2, @MuseonArlaten ,#RencNum #muzeonum 
519492198384304128,chrystelou,07/10/2014 15:19:26,"RT @heloiselecomte: #rencnum #tmnlab constat: le grand public n'avait pas vraiment d'attente d'avoir plus de contenus, le théâtre = unité d…", @heloiselecomte , #rencnum #tmnlab 
519492189093892096,heloiselecomte,07/10/2014 15:19:24,#rencnum #tmnlab par contre le public qui avait adoré le spectacle a apprécié avoir qq images vidéos à partager aux amis #recommandation, ,#rencnum #tmnlab #recommandation
519492167732301825,dasmtweets,07/10/2014 15:19:19,RT @MuzeoNum: Utiliser un drône pour visiter les murs du musée fermé @MuseonArlaten #RencNum #muzeonum http://t.co/Q5mxnXJq90, @MuzeoNum @MuseonArlaten , #RencNum #muzeonum 
519492148304289792,V_Septembre,07/10/2014 15:19:14,"Un drone chez Frédéric Mistral ?
Faire vivre le @MuseonArlaten malgré sa fermeture. #RencNum #Muzeonum http://t.co/FbBtVEwkQa", @MuseonArlaten , #RencNum #Muzeonum 
519492081434525696,celestinspress,07/10/2014 15:18:58,RT @anachasse: #RencNum Spectacle en ligne(s) = plusieurs partenaires : @celestins @IRIglobal @Inria @festivalaix #LIRIS #cerilac #TMNlab, @anachasse @celestins @IRIglobal @Inria @festivalaix , #RencNum #LIRIS #cerilac #TMNlab
519492081203826691,celestins,07/10/2014 15:18:58,"RT @chrystelou: Objectifs du projet ""Spectacle en ligne(s)"" @celestins @Festival_dAix #RencNum  #TMNlab http://t.co/Haw5569ep7", @chrystelou @celestins @Festival_dAix , #RencNum #TMNlab 
519492074656497664,Mr_Kochka,07/10/2014 15:18:56,Comme le musée est fermé : proposition d'une visite via un drone !!! C'est plus du hors les murs mais du dans les airs ! #RencNum #muzeonum, , #RencNum #muzeonum
519492071108116480,concertURBAIN,07/10/2014 15:18:56,RT @MuzeoNum: Le co-voiturage culturel avec @CovoitureArt en partenariat #RencNum #muzeonum http://t.co/b54tcyLSBD, @MuzeoNum @CovoitureArt , #RencNum #muzeonum 
519492070944555008,chrystelou,07/10/2014 15:18:56,RT @TMNlab: @celestins Objectifs principaux du projet qui a duré 2 ans. #RencNum #TMNlab http://t.co/6uZwJjuO5Q, @TMNlab @celestins , #RencNum #TMNlab 
519492064653082624,MuzeoNum,07/10/2014 15:18:54,Utiliser un drône pour visiter les murs du musée fermé @MuseonArlaten #RencNum #muzeonum http://t.co/Q5mxnXJq90, @MuseonArlaten , #RencNum #muzeonum 
519492011905548288,JuMnr,07/10/2014 15:18:42,"RT @MinistereCC: #RencNum Jeux &amp; Patrimoine : #OFabulis, immersion fictionnelle permettant d'apprendre l'histoire des lieux @leCMN http://t…", @MinistereCC @leCMN , #RencNum #OFabulis 
519491997116424192,heloiselecomte,07/10/2014 15:18:38,"#rencnum #tmnlab constat: le grand public n'avait pas vraiment d'attente d'avoir plus de contenus, le théâtre = unité de tps et de lieu", ,#rencnum #tmnlab 
519491935518875648,NicoGlayzon,07/10/2014 15:18:23,"Captation comme outil de médiation avec annotation, editorialisation, analyse des publics, ateliers...
#RencNum #eval cc @celestins", @celestins, #RencNum #eval 
519491914538967040,ValerieMarval,07/10/2014 15:18:18,RT @louvrepourtous: #RencNum L'expérience hors les murs du @MuseonArlaten par @celinesalvetat #muzeonum http://t.co/AAxufe2g2c, @louvrepourtous @MuseonArlaten @celinesalvetat , #RencNum #muzeonum 
519491875498377217,dasmtweets,07/10/2014 15:18:09,RT @MuzeoNum: Produire une émission de radio et un webdoc : familles gitanes visible en ligne #RencNum #muzeonum, @MuzeoNum , #RencNum #muzeonum
519491875305435136,TMNlab,07/10/2014 15:18:09,@celestins Objectifs principaux du projet qui a duré 2 ans. #RencNum #TMNlab http://t.co/6uZwJjuO5Q,@celestins , #RencNum #TMNlab 
519491860549869568,aranthele,07/10/2014 15:18:05,#RencNum @celestins se pose la question des #usages. Belle recherche http://t.co/vs8WybuCPn, @celestins ,#RencNum #usages 
519491855361523712,chrystelou,07/10/2014 15:18:04,RT @anachasse: #RencNum spectacleenlignes.fr : on ne remplace pas la représentation mais on capte pour accompagner le spectacle #médiation …, @anachasse , #RencNum #médiation 
519491845702049792,chrystelou,07/10/2014 15:18:02,RT @heloiselecomte: #rencnum #tmnlab il y avait aussi l'angoisse de capter les spectacles dans le but de remplacer la représentation, @heloiselecomte , #rencnum #tmnlab 
519491840077484032,ValerieMarval,07/10/2014 15:18:01,RT @MuzeoNum: Le @MuseonArlaten par @celinesalvetat : non le musée n'est pas définitivement fermé comme Google l'indique #RencNum http://t.…, @MuzeoNum @MuseonArlaten @celinesalvetat , #RencNum 
519491835103023104,chrystelou,07/10/2014 15:17:59,"RT @heloiselecomte: #rencnum #tmnlab un des enjeux : les équipes artistiques, c'est un véritable danger pour elles de laisser capter les ré…", @heloiselecomte , #rencnum #tmnlab 
519491811547828224,chrystelou,07/10/2014 15:17:54,RT @anachasse: #RencNum Spectacle en ligne(s) = plusieurs partenaires : @celestins @IRIglobal @Inria @festivalaix #LIRIS #cerilac #TMNlab, @anachasse @celestins @IRIglobal @Inria @festivalaix , #RencNum #LIRIS #cerilac #TMNlab
519491764605177856,MinistereCC,07/10/2014 15:17:43,"#RencNum Jeux &amp; Patrimoine : #OFabulis, immersion fictionnelle permettant d'apprendre l'histoire des lieux @leCMN http://t.co/ujDNdOoIft", @leCMN ,#RencNum #OFabulis 
519491764424830976,chrystelou,07/10/2014 15:17:42,"Objectifs du projet ""Spectacle en ligne(s)"" @celestins @Festival_dAix #RencNum  #TMNlab http://t.co/Haw5569ep7", @celestins @Festival_dAix , #RencNum #TMNlab 
519491758380818432,JulieArtGeek,07/10/2014 15:17:41,RT @louvrepourtous: #RencNum Expérience de médiation avec la communauté gitane par @MuseonArlaten #muzeonum http://t.co/10xPjY4jdW, @louvrepourtous @MuseonArlaten , #RencNum #muzeonum 
519491743285514240,MuzeoNum,07/10/2014 15:17:37,#RencNum #MuzeoNum n'hésitez pas à poser vos questions ..., ,#RencNum #MuzeoNum 
519491720141340673,MuzeoNum,07/10/2014 15:17:32,Produire une émission de radio et un webdoc : familles gitanes visible en ligne #RencNum #muzeonum, , #RencNum #muzeonum
519491713799573504,anachasse,07/10/2014 15:17:30,#RencNum spectacleenlignes.fr : on ne remplace pas la représentation mais on capte pour accompagner le spectacle #médiation #TMNlab, ,#RencNum #médiation #TMNlab
519491712314781696,ValerieMarval,07/10/2014 15:17:30,RT @MuzeoNum: Le co-voiturage culturel avec @CovoitureArt en partenariat #RencNum #muzeonum http://t.co/b54tcyLSBD, @MuzeoNum @CovoitureArt , #RencNum #muzeonum 
519491708019810304,louvrepourtous,07/10/2014 15:17:29,#RencNum Expérience de médiation avec la communauté gitane par @MuseonArlaten #muzeonum http://t.co/10xPjY4jdW, @MuseonArlaten ,#RencNum #muzeonum 
519491706673463296,ranosh188071,07/10/2014 15:17:29,"rana samaha
https://t.co/7o06mN1bza …
Rana Samaha Sahibet AlSaada
#RanaSamahaTeam
#EbolaEnFranceLe24Octobre
#RencNum http://t.co/94SGN6ipBi", ," #RanaSamahaTeam
#EbolaEnFranceLe24Octobre
#RencNum "
519491669650333696,Loic_Laborde,07/10/2014 15:17:20,"#Muzeonum #RencNum #TP dans ce cas là population gitane, qui a permis la réalisation d'un Web doc femmes gitanes", ,#Muzeonum #RencNum #TP 
519491664101249024,dasmtweets,07/10/2014 15:17:19,"RT @V_Septembre: Médiation hors-les-murs par la force des choses pour le @MuseonArlaten, fermé pour rénovations &gt; 2018. L'occasion d'expéri…", @V_Septembre @MuseonArlaten , 
519491659139416065,heloiselecomte,07/10/2014 15:17:17,#rencnum #tmnlab il y avait aussi l'angoisse de capter les spectacles dans le but de remplacer la représentation, ,#rencnum #tmnlab 
519491632023212032,ValerieMarval,07/10/2014 15:17:11,RT @louvrepourtous: #RencNum @Chabadie revient sur l'initiative du #ticketsuspendu au @MusJeanneAlbret #muzeonum http://t.co/SmSnHsXjOA, @louvrepourtous @Chabadie @MusJeanneAlbret , #RencNum #ticketsuspendu #muzeonum 
519491565824512000,dasmtweets,07/10/2014 15:16:55,"RT @comcomclaire: Accompagné d'une asso en guise d'AMO, le @MuseonArlaten a mené un projet sur les cultures gitanes #RencNum #Muzeonum", @comcomclaire @MuseonArlaten , #RencNum #Muzeonum
519491556106338305,gvillambrosa,07/10/2014 15:16:53,RT @MuzeoNum: Curiouseta au @MuseonArlaten  http://t.co/LwiFuq4Dup #RencNum #muzeonum, @MuzeoNum @MuseonArlaten , #RencNum #muzeonum
519491536959324160,celestinspress,07/10/2014 15:16:48,"RT @chrystelou: Projet ""spectacle en ligne(s)"" &gt; projet de recherche des @celestins avec @Inria  #TMNlab #RencNum http://t.co/BUu8iZtNO9", @chrystelou @celestins @Inria , #TMNlab #RencNum 
519491526733602816,dasmtweets,07/10/2014 15:16:46,RT @MuzeoNum: Partage de mémoire gitane - toucher des publics éloignés avec l'assistance d'une association. #RencNum #muzeonum http://t.co/…, @MuzeoNum , #RencNum #muzeonum 
519491514536587265,archimusette,07/10/2014 15:16:43,RT @Stylegenre: Tellement de bonnes idées au @MusJeanneAlbret chez @Chabadie ! #RencNum #muzeonum, @Stylegenre @MusJeanneAlbret @Chabadie , #RencNum #muzeonum
519491491019128832,dasmtweets,07/10/2014 15:16:37,"RT @Loic_Laborde: #Muzeonum #RencNum la coopération est intéressante, il s'agit d'aller chercher du publics qui n'est pas forcément attendue", @Loic_Laborde , #Muzeonum #RencNum 
519491488074719233,HeloBouillard,07/10/2014 15:16:37,RT @lmadelon: Un projet expérimental et collaboratif de captations vidéos de répétitions de théâtre et d’opéra http://t.co/9G6YPmO0oZ #Renc…, @lmadelon , #Renc…
519491485365186560,V_Septembre,07/10/2014 15:16:36,"Médiation hors-les-murs par la force des choses pour le @MuseonArlaten, fermé pour rénovations &gt; 2018. L'occasion d'expérimenter !
#RencNum", @MuseonArlaten , #RencNum
519491473902174208,ValerieMarval,07/10/2014 15:16:33,RT @MuzeoNum: Un site internet crée en 2013 en responsive et un Tumblr pour montrer les actions et coulisses #RencNum #muzeonum http://t.co…, @MuzeoNum , #RencNum #muzeonum 
519491470894841856,Elise_Gabrielle,07/10/2014 15:16:33,RT @comcomclaire: . @celinesalvetat La chance du hors les murs? Droit à l'échec! #RencNum #Muzeonum, @comcomclaire @celinesalvetat , #RencNum #Muzeonum
519491463311552512,gvillambrosa,07/10/2014 15:16:31,RT @MuzeoNum: La collaboration en ligne repose surtt sur l'animation. Le hors les murs du @MuseonArlaten permet l'expérimentation #RencNum …, @MuzeoNum @MuseonArlaten , #RencNum 
519491446282649601,eoik,07/10/2014 15:16:27,RT @Lise_Marcel: #RencNum allégorie de la com. Source de ce tableau ? géolocalisation et œuvre dans le temps ? http://t.co/7TG3fVslKZ, @Lise_Marcel , #RencNum 
519491440779726848,comcomclaire,07/10/2014 15:16:25,"Accompagné d'une asso en guise d'AMO, le @MuseonArlaten a mené un projet sur les cultures gitanes #RencNum #Muzeonum", @MuseonArlaten , #RencNum #Muzeonum
519491439798288385,Comculturelle,07/10/2014 15:16:25,#RencNum #muzeonum @celinesalvetat aborde une problématique originale : quelle médiation ds le cadre de la fermeture temporaire du musée ?, @celinesalvetat ,#RencNum #muzeonum 
519491437034209280,ValerieMarval,07/10/2014 15:16:24,"RT @comcomclaire: Animation gratuite ""le musée sort de sa réserve"" sur place / fiche ""zoom sur"" sur le site. @Chabadie prône le recyclage! …", @comcomclaire @Chabadie , 
519491411927105537,ValerieMarval,07/10/2014 15:16:18,"RT @V_Septembre: Face à un sujet difficile (le protestantisme en Béarn), le @MusJeanneAlbret cherche en ligne un ton un peu décalé. #RencNu…", @V_Septembre @MusJeanneAlbret , #RencNu…
519491408655577088,MuzeoNum,07/10/2014 15:16:18,Partage de mémoire gitane - toucher des publics éloignés avec l'assistance d'une association. #RencNum #muzeonum http://t.co/2hyOuFbmdH, , #RencNum #muzeonum 
519491391635087363,heloiselecomte,07/10/2014 15:16:14,"#rencnum #tmnlab un des enjeux : les équipes artistiques, c'est un véritable danger pour elles de laisser capter les répétitions", ,#rencnum #tmnlab 
519491383758184449,ValerieMarval,07/10/2014 15:16:12,RT @louvrepourtous: #RencNum l'hyper dynamique @MusJeanneAlbret sur le web :) par @Chabadie #muzeonum http://t.co/YKJZ6ZmJZ0, @louvrepourtous @MusJeanneAlbret @Chabadie , #RencNum #muzeonum 
519491370348998656,celestins,07/10/2014 15:16:09,"RT @chrystelou: Projet ""spectacle en ligne(s)"" &gt; projet de recherche des @celestins avec @Inria  #TMNlab #RencNum http://t.co/BUu8iZtNO9", @chrystelou @celestins @Inria , #TMNlab #RencNum 
519491368537059328,Loic_Laborde,07/10/2014 15:16:08,"#Muzeonum #RencNum la coopération est intéressante, il s'agit d'aller chercher du publics qui n'est pas forcément attendue", ,#Muzeonum #RencNum 
519491338455506944,Netemedia,07/10/2014 15:16:01,RT @MuzeoNum: Le co-voiturage culturel avec @CovoitureArt en partenariat #RencNum #muzeonum http://t.co/b54tcyLSBD, @MuzeoNum @CovoitureArt , #RencNum #muzeonum 
519491338409353217,chrystelou,07/10/2014 15:16:01,RT @TMNlab: @celestins volonté de saisir le numérique pour rendre accessible le patrimoine du lieu (6000 docs) au plus grand nombre. #TMNla…, @TMNlab @celestins , #TMNla…
519491321107853312,AdelinelaGirafe,07/10/2014 15:15:57,C'est plutôt normal pour une girafe d'être présente au @centrepompidou pour discuter des rézoo sociaux :-) #RencNum #muzeonum, @centrepompidou , #RencNum #muzeonum
519491318679339008,chrystelou,07/10/2014 15:15:56,RT @heloiselecomte: #rencnum #tmnlab Anne Dutronc / théâtre des célestins à Lyon pour le projet développé notamment avec l'IRI: spectacles …, @heloiselecomte , #rencnum #tmnlab 
519491304255135744,MuzeoNum,07/10/2014 15:15:53,Curiouseta au @MuseonArlaten  http://t.co/LwiFuq4Dup #RencNum #muzeonum, @MuseonArlaten , #RencNum #muzeonum
519491302476750848,chrystelou,07/10/2014 15:15:52,"RT @NicoGlayzon: ""Mémoire des @celestins"", mise en ligne des archives du théâtre 
http://t.co/5JpnUUzKzS
#RencNum #TMNlab", @NicoGlayzon @celestins , #RencNum #TMNlab
519491298940944384,CAPCmusee,07/10/2014 15:15:52,RT @Chabadie: @BlaiseMercier @Loic_Laborde @CAPCmusee c'est aussi une de nos inspirations ! #RencNum, @Chabadie @BlaiseMercier @Loic_Laborde @CAPCmusee , #RencNum
519491292011970560,celestins,07/10/2014 15:15:50,RT @anachasse: #RencNum Spectacle en ligne(s) = plusieurs partenaires : @celestins @IRIglobal @Inria @festivalaix #LIRIS #cerilac #TMNlab, @anachasse @celestins @IRIglobal @Inria @festivalaix , #RencNum #LIRIS #cerilac #TMNlab
519491287133990916,chrystelou,07/10/2014 15:15:49,"RT @heloiselecomte: #rencnum #tmnlab déjà un travail de mémoire précédemment, numérisation des traces de l'histoire, schémas, pg salle, etc.", @heloiselecomte , #rencnum #tmnlab 
519491269513740289,Mr_Kochka,07/10/2014 15:15:45,RT @comcomclaire: . @celinesalvetat La chance du hors les murs? Droit à l'échec! #RencNum #Muzeonum, @comcomclaire @celinesalvetat , #RencNum #Muzeonum
519491269190766592,chrystelou,07/10/2014 15:15:44,"RT @anachasse: #RencNum Spectacle en ligne(s), projet de recherche sur un corpus de vidéos de répétitions de spectacles. #TMNlab", @anachasse , #RencNum #TMNlab
519491263687831552,Chabadie,07/10/2014 15:15:43,"RT @Stylegenre: J'aime beaucoup l'esprit de médiation RSN des @Museesdangers ! Ouverture, transdisciplinarité et humour #muzeonum #RencNum …", @Stylegenre @Museesdangers , #muzeonum #RencNum 
519491261146087424,Cecile_GS,07/10/2014 15:15:43,"RT @AMCSTI: #RencNum #muzeonum Par @museesdangers, La bise, sculpture d'Eric Dietman sur @vineapp https://t.co/Q3skaM7TcK via", @AMCSTI @museesdangers @vineapp , #RencNum #muzeonum 
519491244666650624,chrystelou,07/10/2014 15:15:39,RT @lmadelon: Un projet expérimental et collaboratif de captations vidéos de répétitions de théâtre et d’opéra http://t.co/9G6YPmO0oZ #Renc…, @lmadelon , #Renc…
519491242552754177,ValerieMarval,07/10/2014 15:15:38,RT @MuzeoNum: Des verres de sang proposés aux étudiants avec un atelier des photos judiciaires #RencNum #muzeonum http://t.co/wSdmXtl1R6, @MuzeoNum , #RencNum #muzeonum 
519491223065989120,anachasse,07/10/2014 15:15:33,#RencNum Spectacle en ligne(s) = plusieurs partenaires : @celestins @IRIglobal @Inria @festivalaix #LIRIS #cerilac #TMNlab, @celestins @IRIglobal @Inria @festivalaix ,#RencNum #LIRIS #cerilac #TMNlab
519491220138360832,chrystelou,07/10/2014 15:15:33,RT @heloiselecomte: #rencnum #tmnlab un véritable projet de recherche : http://t.co/oJSlM7SM8Z, @heloiselecomte , #rencnum #tmnlab 
519491201888960512,dasmtweets,07/10/2014 15:15:28,RT @comcomclaire: . @celinesalvetat La chance du hors les murs? Droit à l'échec! #RencNum #Muzeonum, @comcomclaire @celinesalvetat , #RencNum #Muzeonum
519491156355600384,ValerieMarval,07/10/2014 15:15:18,"RT @AMCSTI: #RencNum #muzeonum Par @museesdangers, La bise, sculpture d'Eric Dietman sur @vineapp https://t.co/Q3skaM7TcK via", @AMCSTI @museesdangers @vineapp , #RencNum #muzeonum 
519491150286442496,comcomclaire,07/10/2014 15:15:16,"RT @Lise_Marcel: @MuseonArlaten = Musée SMF (sans murs fixes) donc hors les murs chez les musées ""copains"" et dans la rue #RencNum #muzeonum", @Lise_Marcel @MuseonArlaten , #RencNum #muzeonum
519491144741576706,NicoGlayzon,07/10/2014 15:15:15,"Et auj ""Spectacles en ligne"" qui met à dispo corpus de vidéos de répétition. Partenariat @celestins IRI @Inria
#RencNum #TMNlab", @celestins @Inria , #RencNum #TMNlab
519491132326445059,MuzeoNum,07/10/2014 15:15:12,La collaboration en ligne repose surtt sur l'animation. Le hors les murs du @MuseonArlaten permet l'expérimentation #RencNum #muzeonum, @MuseonArlaten , #RencNum #muzeonum
